Token,Round,Ataque,Resposta,Resultado
-MC4NezuC4GpwMLisfpJ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NezuC4GpwMLisfpJ%2F1%2F11171.aac?alt=media&token=14e48a14-2fdc-473e-a63b-c0aa1aae5e37,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NezuC4GpwMLisfpJ%2F1%2F17559.aac?alt=media&token=98259283-8c65-4db0-a41e-2d6e88ce831b,resposta
-MC4NezuC4GpwMLisfpJ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NezuC4GpwMLisfpJ%2F2%2F17559.aac?alt=media&token=e85ef03b-aba3-4fb0-9df7-c691f8ca3c7b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NezuC4GpwMLisfpJ%2F2%2F11171.aac?alt=media&token=ad0d1e81-6aa9-4e3a-8df8-6ae018a77248,resposta
-MC4NezuC4GpwMLisfpJ,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NezuC4GpwMLisfpJ%2F3%2F17559.aac?alt=media&token=28d8c2f2-b114-4986-a3ad-a9aa0d4d3c6d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NezuC4GpwMLisfpJ%2F3%2F11171.aac?alt=media&token=9e8d572f-c8d9-4089-9cf7-176c6717945b,ataque
-MC4NfwpDFnzaSs10I6y,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NfwpDFnzaSs10I6y%2F1%2F17141.aac?alt=media&token=951807ba-7c89-4ef3-8273-65dc58e013cd,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NfwpDFnzaSs10I6y%2F1%2F4695.aac?alt=media&token=8283c81c-a624-4d08-ba6c-2bd71a9b461c,resposta
-MC4NfwpDFnzaSs10I6y,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NfwpDFnzaSs10I6y%2F2%2F4695.aac?alt=media&token=f26de604-1685-4fb4-88d4-9e8e37653ac3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NfwpDFnzaSs10I6y%2F2%2F17141.aac?alt=media&token=f06da8ef-ec23-4bbe-a662-1fc3f431804f,ataque
-MC4NgBpDKNE2gqBW9So,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NgBpDKNE2gqBW9So%2F1%2F9602.aac?alt=media&token=5d0de65f-24cf-4b65-a68a-d3428bbcc64a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NgBpDKNE2gqBW9So%2F1%2F12402.aac?alt=media&token=fc3084aa-6740-436f-9ea2-5eed38dc1aca,resposta
-MC4NgBpDKNE2gqBW9So,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NgBpDKNE2gqBW9So%2F2%2F12402.aac?alt=media&token=979c2a28-e07d-496b-9ff5-41a655529972,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NgBpDKNE2gqBW9So%2F2%2F9602.aac?alt=media&token=6d2c0841-c301-412a-91c8-9c9b760bbe8d,ataque
-MC4Nl-GVWQB-eJO2one,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Nl-GVWQB-eJO2one%2F1%2F17463.aac?alt=media&token=019aadc2-beac-4438-9bf3-69b0092c4464,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Nl-GVWQB-eJO2one%2F1%2F15238.aac?alt=media&token=fb35a4ea-7dfa-410a-a5dc-312914d98b73,resposta
-MC4Nl-GVWQB-eJO2one,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Nl-GVWQB-eJO2one%2F2%2F15238.aac?alt=media&token=674fc9db-4c59-4050-9eff-ba5ab15c65d2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Nl-GVWQB-eJO2one%2F2%2F17463.aac?alt=media&token=512944e2-aad7-4adc-a573-becbebfb9baa,resposta
-MC4Nl-GVWQB-eJO2one,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Nl-GVWQB-eJO2one%2F3%2F15238.aac?alt=media&token=bed654d4-fa45-433c-b456-7525483bd3c3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Nl-GVWQB-eJO2one%2F3%2F17463.aac?alt=media&token=793f1733-9e21-4237-8540-eda0e593f2cd,resposta
-MC4NnS3q1U8-SXLxCwI,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NnS3q1U8-SXLxCwI%2F1%2F10670.aac?alt=media&token=507ed126-dcb4-4583-8fec-d542ef7529e7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NnS3q1U8-SXLxCwI%2F1%2F2067.aac?alt=media&token=4c6a0008-da92-471f-8269-5669ad0ef90a,resposta
-MC4NxImAeQeeXVvttVo,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NxImAeQeeXVvttVo%2F1%2F17215.aac?alt=media&token=60c6725d-f7f5-4ea8-b462-9b5954435f0f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NxImAeQeeXVvttVo%2F1%2F5662.aac?alt=media&token=1b06d2b5-8fb4-4120-a405-83a419a53f61,resposta
-MC4NxImAeQeeXVvttVo,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NxImAeQeeXVvttVo%2F2%2F5662.aac?alt=media&token=07b2c717-c18f-4a1a-a9ef-12ec8bd6f7b1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4NxImAeQeeXVvttVo%2F2%2F17215.aac?alt=media&token=81c743e4-7611-4960-8dc8-b58dd7317182,ataque
-MC4OL1qavJ8Pe3M3bvc,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OL1qavJ8Pe3M3bvc%2F1%2F17762.aac?alt=media&token=3f8429e1-3965-4f1d-a48a-05cac3103585,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OL1qavJ8Pe3M3bvc%2F1%2F8906.aac?alt=media&token=fdb5c15d-ae82-402d-ac71-93179daaf1e6,resposta
-MC4OM_drU1khiF91KN-,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OM_drU1khiF91KN-%2F1%2F17763.aac?alt=media&token=364725cb-4bef-4f9d-8fb3-83634ee3e506,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OM_drU1khiF91KN-%2F1%2F17598.aac?alt=media&token=2381a1ff-aa7b-4412-98b8-f64c5d892a1e,resposta
-MC4OM_drU1khiF91KN-,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OM_drU1khiF91KN-%2F2%2F17598.aac?alt=media&token=e8d925f2-cb7f-4453-9f37-aca2e7a88d62,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OM_drU1khiF91KN-%2F2%2F17763.aac?alt=media&token=5b13c4b0-79ae-4d36-abe2-98392af118d3,ataque
-MC4OTyeuWX5RmmnNYZ2,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OTyeuWX5RmmnNYZ2%2F1%2F9589.aac?alt=media&token=daf05c04-a13f-41a5-a544-403dc7d8fc56,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OTyeuWX5RmmnNYZ2%2F1%2F17185.aac?alt=media&token=0883dbae-3edd-46a6-bfb0-9483d98be8a9,resposta
-MC4OTyeuWX5RmmnNYZ2,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OTyeuWX5RmmnNYZ2%2F2%2F17185.aac?alt=media&token=12f301ed-62a9-411a-94ae-96b87bb58b02,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4OTyeuWX5RmmnNYZ2%2F2%2F9589.aac?alt=media&token=222c283d-9947-4783-97f1-292b118f3c76,ataque
-MC4O_erlHBvfkLWQ3Dn,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4O_erlHBvfkLWQ3Dn%2F1%2F9302.aac?alt=media&token=1085544d-6351-4fff-b5d0-5c31c07c22b4,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4O_erlHBvfkLWQ3Dn%2F1%2F13288.aac?alt=media&token=47ef8be3-6d58-4366-8096-8c6f233e587b,ataque
-MC4O_erlHBvfkLWQ3Dn,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4O_erlHBvfkLWQ3Dn%2F2%2F13288.aac?alt=media&token=7a2f9741-0814-4d80-a8f2-0fed38087365,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4O_erlHBvfkLWQ3Dn%2F2%2F9302.aac?alt=media&token=54a6a567-ce51-49ab-bf4b-8fc2ab014972,resposta
-MC4P7HLgqikwjzhqBMB,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P7HLgqikwjzhqBMB%2F1%2F10670.aac?alt=media&token=c4432aee-1a70-4411-8697-6afc7edb3349,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P7HLgqikwjzhqBMB%2F1%2F13268.aac?alt=media&token=7f344568-4a70-4272-adf7-815f9679b8de,ataque
-MC4P7HLgqikwjzhqBMB,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P7HLgqikwjzhqBMB%2F2%2F13268.aac?alt=media&token=7235e58c-44f3-4793-84ed-136a5e62a3bc,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P7HLgqikwjzhqBMB%2F2%2F10670.aac?alt=media&token=8ef9fc83-ea6d-4ce2-8f23-fe50b578b6c9,resposta
-MC4P86cCMV2GIuY5g-A,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P86cCMV2GIuY5g-A%2F1%2F6878.aac?alt=media&token=785149ae-c238-4b22-9c90-ee280b71af2b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P86cCMV2GIuY5g-A%2F1%2F12835.aac?alt=media&token=e2dbfd04-dd8e-4212-a963-fc1f1f72d094,resposta
-MC4P9Yx8p3L-T6MeZa2,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P9Yx8p3L-T6MeZa2%2F1%2F17751.aac?alt=media&token=265000d5-e83a-40e2-9c1b-4a0b03024af7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P9Yx8p3L-T6MeZa2%2F1%2F16874.aac?alt=media&token=f2013af1-7d11-4b01-ba8d-88d69652fe7c,ataque
-MC4P9Yx8p3L-T6MeZa2,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P9Yx8p3L-T6MeZa2%2F2%2F16874.aac?alt=media&token=42a3164c-8ff8-4733-93c2-c4e828b50a2e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4P9Yx8p3L-T6MeZa2%2F2%2F17751.aac?alt=media&token=02785fc0-9be3-43e4-97a2-cf7766e11527,resposta
-MC4PVM7MZnEzYcL7jKH,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PVM7MZnEzYcL7jKH%2F1%2F2067.aac?alt=media&token=af734752-ad05-4ac1-acbf-9112c99f487a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PVM7MZnEzYcL7jKH%2F1%2F14170.aac?alt=media&token=952fbed4-57ac-4ada-a211-96ee6dfe8ac6,ataque
-MC4PVM7MZnEzYcL7jKH,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PVM7MZnEzYcL7jKH%2F2%2F14170.aac?alt=media&token=cb040703-81ac-4c02-ab20-f78a02d39552,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PVM7MZnEzYcL7jKH%2F2%2F2067.aac?alt=media&token=fbd9a8b3-a43a-429e-91af-060196228976,resposta
-MC4PdSmDE-HDSUTkNjm,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PdSmDE-HDSUTkNjm%2F1%2F17762.aac?alt=media&token=bb573263-992f-4163-a8ba-7d49ac90fe95,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PdSmDE-HDSUTkNjm%2F1%2F14631.aac?alt=media&token=e7205732-6709-4710-9484-61ccf277f2ea,resposta
-MC4PdSmDE-HDSUTkNjm,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PdSmDE-HDSUTkNjm%2F2%2F14631.aac?alt=media&token=b5e96b69-84e4-4145-80e3-9d9cf08c7177,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4PdSmDE-HDSUTkNjm%2F2%2F17762.aac?alt=media&token=1de84eda-9ec7-42b2-97f4-7111c0dd165c,ataque
-MC4Plw9skyXmr21kPQE,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Plw9skyXmr21kPQE%2F1%2F3427.aac?alt=media&token=29355ef2-49c0-4fff-9fb9-9eb40f7f952e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Plw9skyXmr21kPQE%2F1%2F17141.aac?alt=media&token=b514e04e-b6e5-46e5-b9c1-7168627f7002,ataque
-MC4Plw9skyXmr21kPQE,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Plw9skyXmr21kPQE%2F2%2F17141.aac?alt=media&token=49cee8bd-c012-45a2-854a-bb3943a18cd5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Plw9skyXmr21kPQE%2F2%2F3427.aac?alt=media&token=8a631ae3-7a9b-438c-a228-633e58a49ce2,ataque
-MC4Q-pA20Bgo_tMsisw,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Q-pA20Bgo_tMsisw%2F1%2F9602.aac?alt=media&token=9442de35-2419-4a1e-bf0b-3683224eed5c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Q-pA20Bgo_tMsisw%2F1%2F12402.aac?alt=media&token=c8327d16-9739-4a51-be56-dc5e8dd1b2e3,resposta
-MC4Q-pA20Bgo_tMsisw,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Q-pA20Bgo_tMsisw%2F2%2F12402.aac?alt=media&token=dda1e3c9-3346-4346-b50d-f7d0a618dc9a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Q-pA20Bgo_tMsisw%2F2%2F9602.aac?alt=media&token=f4e23fe7-6dec-4508-9aa3-378ff1a6d743,resposta
-MC4Q-pA20Bgo_tMsisw,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Q-pA20Bgo_tMsisw%2F3%2F9602.aac?alt=media&token=384a3c6b-93d7-45d5-a6e7-f0f6880d8321,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Q-pA20Bgo_tMsisw%2F3%2F12402.aac?alt=media&token=700a2d9c-8908-4a44-b15e-90d6027a30d6,ataque
-MC4QD9WTvBlV4B6iKtg,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QD9WTvBlV4B6iKtg%2F1%2F5226.aac?alt=media&token=529a3f68-aec9-40a9-8330-970975a8aba7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QD9WTvBlV4B6iKtg%2F1%2F4695.aac?alt=media&token=2673e737-fa3d-47fa-96ec-e16600bbb046,resposta
-MC4QD9WTvBlV4B6iKtg,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QD9WTvBlV4B6iKtg%2F2%2F4695.aac?alt=media&token=c472155e-6507-41da-9cfb-62435f6688b5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QD9WTvBlV4B6iKtg%2F2%2F5226.aac?alt=media&token=17a55585-8404-4c71-8cc0-a05b9919c2d6,ataque
-MC4QIdoIm5mqAVww3pI,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QIdoIm5mqAVww3pI%2F1%2F14726.aac?alt=media&token=c7a7201d-f9b6-45f6-adf7-bcf75f40345e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QIdoIm5mqAVww3pI%2F1%2F8906.aac?alt=media&token=0b8e6419-4ce8-4789-9395-e6c010381bee,resposta
-MC4QIdoIm5mqAVww3pI,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QIdoIm5mqAVww3pI%2F2%2F8906.aac?alt=media&token=8aa9427a-3361-4f6b-9032-0a4f7a0a785f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QIdoIm5mqAVww3pI%2F2%2F14726.aac?alt=media&token=9e8828e9-2534-4eb0-8fa0-5aded5cb62ca,ataque
-MC4QQ2A0efFY7MCZN6U,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QQ2A0efFY7MCZN6U%2F1%2F17463.aac?alt=media&token=f7dd053b-a43b-4009-91f0-7a3d7edbf5f2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QQ2A0efFY7MCZN6U%2F1%2F17598.aac?alt=media&token=482719cd-ee95-4f24-ad46-a2202c7a735f,resposta
-MC4QQ2A0efFY7MCZN6U,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QQ2A0efFY7MCZN6U%2F2%2F17598.aac?alt=media&token=0e35b7f1-f73e-4230-b659-3d83a3cc0c03,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QQ2A0efFY7MCZN6U%2F2%2F17463.aac?alt=media&token=6b8c97c6-dd30-4993-a2f2-03401aa96de9,resposta
-MC4QSXgrc2xKmnLL7Pb,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QSXgrc2xKmnLL7Pb%2F1%2F17767.aac?alt=media&token=bdeb23e4-676b-452a-8486-4e4fa7d96144,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QSXgrc2xKmnLL7Pb%2F1%2F5810.aac?alt=media&token=16e6a07d-1444-4800-b0f2-b953b7350324,resposta
-MC4QSXgrc2xKmnLL7Pb,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QSXgrc2xKmnLL7Pb%2F2%2F5810.aac?alt=media&token=0363b789-a83e-4162-a178-81a807d3ee54,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QSXgrc2xKmnLL7Pb%2F2%2F17767.aac?alt=media&token=ae43e42e-3a24-41bc-a620-bf9dccb21105,ataque
-MC4Qb3-zfkzvys2N8VX,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qb3-zfkzvys2N8VX%2F1%2F17469.aac?alt=media&token=3ec493c8-02f5-4897-8721-b588d14d992f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qb3-zfkzvys2N8VX%2F1%2F17185.aac?alt=media&token=676ba5a0-631a-4b89-ad39-f50af68a72f2,resposta
-MC4Qb3-zfkzvys2N8VX,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qb3-zfkzvys2N8VX%2F2%2F17185.aac?alt=media&token=2f0bedce-b063-46fe-98bf-2b150d6424a6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qb3-zfkzvys2N8VX%2F2%2F17469.aac?alt=media&token=1b5bb416-4805-445d-8493-274c574c80d7,ataque
-MC4QbBHtTc_AjwSNXTx,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QbBHtTc_AjwSNXTx%2F1%2F17667.aac?alt=media&token=610c9cca-109d-49a5-a5ed-403befd1ea3a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QbBHtTc_AjwSNXTx%2F1%2F17694.aac?alt=media&token=654536e3-ab23-42f3-8851-419dc8bb8540,resposta
-MC4QbBHtTc_AjwSNXTx,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QbBHtTc_AjwSNXTx%2F2%2F17694.aac?alt=media&token=05a8db03-4d8f-4a9c-b44c-bec474aa16b0,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QbBHtTc_AjwSNXTx%2F2%2F17667.aac?alt=media&token=0b656a99-997a-4773-944d-eafb7c68e31a,resposta
-MC4QbBHtTc_AjwSNXTx,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QbBHtTc_AjwSNXTx%2F3%2F17667.aac?alt=media&token=f439bceb-f7b9-485f-937a-30956c7d2905,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QbBHtTc_AjwSNXTx%2F3%2F17694.aac?alt=media&token=c1ca7a7a-5bd3-43ec-9be7-9ebc96b1081c,resposta
-MC4QiQpWAk61opoaQaF,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QiQpWAk61opoaQaF%2F1%2F15375.aac?alt=media&token=57e6cfe2-9e0e-4b71-aa35-52608006b8de,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QiQpWAk61opoaQaF%2F1%2F17751.aac?alt=media&token=09684c46-3ed7-4d19-8db5-05b9de700876,resposta
-MC4QiQpWAk61opoaQaF,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QiQpWAk61opoaQaF%2F2%2F17751.aac?alt=media&token=f055340a-2b78-4e6f-a00c-1e2edbba12ea,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QiQpWAk61opoaQaF%2F2%2F15375.aac?alt=media&token=a99aad7e-1660-4299-9227-b74e35803d1f,ataque
-MC4Qma1yhf3-en5AoU8,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qma1yhf3-en5AoU8%2F1%2F10670.aac?alt=media&token=c2824925-a93a-4338-9450-2b5713199b3f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qma1yhf3-en5AoU8%2F1%2F12934.aac?alt=media&token=b6fc7f9c-a31a-4950-a662-47ce6c218374,resposta
-MC4Qma1yhf3-en5AoU8,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qma1yhf3-en5AoU8%2F2%2F12934.aac?alt=media&token=d33085b3-8f0e-48a8-ae33-341171409874,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qma1yhf3-en5AoU8%2F2%2F10670.aac?alt=media&token=c2f1c14d-9578-4b16-813e-607e4b70cdc4,ataque
-MC4Qmb1Caw8e8l5bZd8,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qmb1Caw8e8l5bZd8%2F1%2F17038.aac?alt=media&token=8cd87703-00d7-4b60-9aa3-5e7a15460c00,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qmb1Caw8e8l5bZd8%2F1%2F17596.aac?alt=media&token=151c11d0-11b5-4971-830d-84cf083ccce5,ataque
-MC4Qmb1Caw8e8l5bZd8,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qmb1Caw8e8l5bZd8%2F2%2F17596.aac?alt=media&token=95be70d8-9f79-406e-b0f8-3df4f2d83a1f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qmb1Caw8e8l5bZd8%2F2%2F17038.aac?alt=media&token=638add68-4b12-4e1c-968f-c0e4e9673a11,ataque
-MC4Qmb1Caw8e8l5bZd8,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qmb1Caw8e8l5bZd8%2F3%2F17038.aac?alt=media&token=fd868f20-3866-419a-96c0-772541ea8ee5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4Qmb1Caw8e8l5bZd8%2F3%2F17596.aac?alt=media&token=e9427da7-7848-46ec-9a76-3d141ca30d1d,ataque
-MC4QrV42bAqvDYUAm0v,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QrV42bAqvDYUAm0v%2F1%2F17507.aac?alt=media&token=dca8c4ca-ced8-4e13-9991-4be60089e61b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QrV42bAqvDYUAm0v%2F1%2F14279.aac?alt=media&token=ea91d2a4-ffa6-4d03-88a9-222169d028ce,ataque
-MC4QrV42bAqvDYUAm0v,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QrV42bAqvDYUAm0v%2F2%2F14279.aac?alt=media&token=c1813626-edcd-45b7-973a-c0b3ed0eec43,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4QrV42bAqvDYUAm0v%2F2%2F17507.aac?alt=media&token=c63c9573-cbdb-4e5c-8e3d-f30a4fd0b486,ataque
