,feature,class_label
35,"[ 9.8698507e-09 -9.8698507e-09 -9.8698507e-09 -9.8698507e-09
 -1.1103582e-08  0.0000000e+00 -9.8698507e-09 -4.9349254e-09
  0.0000000e+00  0.0000000e+00  9.8698507e-09  9.8698507e-09
  7.4023880e-09 -9.8698507e-09  9.8698507e-09  0.0000000e+00
  4.9349254e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.9285496e-09 -4.9285496e-09  0.0000000e+00
 -9.8570991e-09  9.8570991e-09 -1.9714198e-08 -4.9285496e-09
 -4.9285496e-09 -4.9285496e-09  4.9285496e-09  7.3928241e-09
 -3.6964121e-09 -9.8570991e-09  1.9714198e-08 -2.4642748e-09
  9.8570991e-09  0.0000000e+00  2.4642748e-09 -4.9285496e-09]",ataque
36,"[ 2.9571297e-08  7.3928241e-09  0.0000000e+00  4.9285496e-09
  1.8482060e-09 -4.9285496e-09  1.4785648e-08 -4.9285496e-09
  4.9285496e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
 -9.8570991e-09  4.9285496e-09  7.3928241e-09 -7.3928241e-09
 -7.3928241e-09  2.4642748e-09  9.8570991e-09  0.0000000e+00
  4.9190163e-09  0.0000000e+00 -9.8380326e-09  0.0000000e+00
  1.1067787e-08 -9.8380326e-09 -9.8380326e-09  0.0000000e+00
  9.8380326e-09 -1.9676065e-08  0.0000000e+00 -9.8380326e-09
 -4.9190163e-09 -4.9190163e-09  1.2297541e-08  4.9190163e-09
  1.9676065e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00]",resposta
37,"[ 1.9676065e-08  0.0000000e+00 -9.8380326e-09  0.0000000e+00
  0.0000000e+00  9.8380326e-09  1.2297541e-08  1.2297541e-08
 -4.9190163e-09  4.9190163e-09  4.9190163e-09  0.0000000e+00
 -4.9190163e-09 -4.9190163e-09 -9.8380326e-09  9.8380326e-09
 -7.3785249e-09 -4.9190163e-09  0.0000000e+00  1.1067787e-08
 -1.9714198e-08 -4.9285496e-09  0.0000000e+00  4.9285496e-09
  4.9285496e-09 -9.8570991e-09  9.8570991e-09 -4.9285496e-09
  1.9714198e-08 -4.9285496e-09  9.8570991e-09  4.9285496e-09
 -9.8570991e-09  7.3928241e-09  0.0000000e+00 -2.4642748e-09
  0.0000000e+00  9.8570991e-09  9.8570991e-09 -4.9285496e-09]",resposta
38,"[ 4.9285496e-09 -9.8570991e-09 -9.8570991e-09  4.9285496e-09
  7.3928241e-09 -2.4642748e-09  4.9285496e-09 -1.2321374e-09
 -9.8570991e-09  9.8570991e-09  7.3928241e-09  0.0000000e+00
  2.4642748e-09 -9.8570991e-09  0.0000000e+00 -9.8570991e-09
  1.2321373e-08  0.0000000e+00 -4.9285496e-09  3.6964121e-09
  4.9126818e-09  0.0000000e+00  4.9126818e-09  8.5971932e-09
  9.8253636e-09 -1.4738045e-08  1.4738045e-08  0.0000000e+00
  9.8253636e-09 -9.8253636e-09  0.0000000e+00  4.9126818e-09
  0.0000000e+00 -9.8253636e-09  4.9126818e-09 -4.9126818e-09
  1.4738045e-08  0.0000000e+00  0.0000000e+00  1.4738045e-08]",resposta
39,"[-1.9739701e-08  4.9349254e-09 -1.4804776e-08 -4.9349254e-09
  2.4674627e-09  9.8698507e-09  4.9349254e-09  9.8698507e-09
 -4.9349254e-09 -9.8698507e-09  4.9349254e-09 -4.9349254e-09
  0.0000000e+00 -9.8698507e-09  0.0000000e+00 -4.9349254e-09
  0.0000000e+00 -4.9349254e-09 -6.1686567e-09  9.8698507e-09
  7.3785249e-09  1.7216557e-08  9.8380326e-09  0.0000000e+00
  2.4595082e-09  4.9190163e-09 -1.7216557e-08  1.4757050e-08
  0.0000000e+00  2.4595082e-09  4.9190163e-09  4.9190163e-09
  9.8380326e-09 -2.4595082e-08  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.9190163e-09  4.9190163e-09  0.0000000e+00]",resposta
40,"[-4.9190163e-09  0.0000000e+00 -1.4757050e-08 -2.9514100e-08
  0.0000000e+00  0.0000000e+00  1.3527295e-08  0.0000000e+00
  8.6082785e-09  0.0000000e+00  9.8380326e-09  0.0000000e+00
  2.4595082e-09 -4.9190163e-09 -9.8380326e-09 -9.8380326e-09
  0.0000000e+00 -9.8380326e-09 -1.4757050e-08  4.9190163e-09
  0.0000000e+00 -1.2954179e-08  4.9349254e-09 -1.0486716e-08
  9.8698507e-09  2.4674627e-09 -1.4804776e-08  0.0000000e+00
 -1.4804776e-08 -9.8698507e-09 -4.9349254e-09 -9.8698507e-09
  8.6361194e-09 -4.9349254e-09 -6.1686567e-09  4.9349254e-09
  0.0000000e+00 -1.1720448e-08  0.0000000e+00  9.8698507e-09]",ataque
41,"[-2.4642748e-09 -4.9285496e-09  4.9285496e-09 -9.8570991e-09
 -8.6249612e-09  4.9285496e-09  0.0000000e+00 -1.9714198e-08
  4.9285496e-09 -3.6964121e-09  4.9285496e-09  1.4785648e-08
 -2.4642748e-09  0.0000000e+00 -1.4785648e-08  1.4785648e-08
  0.0000000e+00 -4.9285496e-09  9.8570991e-09 -4.9285496e-09
  1.4757050e-08  2.4595082e-09  4.9190163e-09 -4.9190163e-09
  4.9190163e-09  0.0000000e+00  1.2297541e-08  9.8380326e-09
 -4.9190163e-09  2.4595082e-09 -4.9190163e-09  0.0000000e+00
  0.0000000e+00  4.9190163e-09 -4.9190163e-09 -9.8380326e-09
  6.1487704e-09 -1.2297541e-08  1.4757050e-08 -4.9190163e-09]",ataque
42,"[-9.8380326e-09  4.9190163e-09  4.9190163e-09  0.0000000e+00
  4.9190163e-09  1.4757050e-08  0.0000000e+00  0.0000000e+00
  1.9676065e-08  9.8380326e-09  1.4757050e-08  2.4595082e-09
 -4.9190163e-09 -3.0743852e-09 -4.9190163e-09 -1.4757050e-08
  9.8380326e-09 -9.8380326e-09  0.0000000e+00  0.0000000e+00
  1.4785648e-08 -1.9714198e-08  1.4785648e-08  4.9285496e-09
 -9.8570991e-09  0.0000000e+00  4.9285496e-09  1.7249922e-08
 -7.3928241e-09 -1.2321374e-09  4.9285496e-09  1.4785648e-08
 -2.4642748e-09 -1.7249922e-08  3.6964121e-09  7.3928241e-09
 -4.9285496e-09 -9.8570991e-09 -7.3928241e-09  2.4642748e-09]",resposta
43,"[ 0.0000000e+00  2.4674627e-09 -4.9349254e-09 -4.9349254e-09
 -1.4804776e-08  1.9739701e-08  0.0000000e+00  1.4804776e-08
  7.4023880e-09  9.8698507e-09  2.4674627e-09  4.9349254e-09
  2.4674627e-09  0.0000000e+00  9.8698507e-09  0.0000000e+00
 -1.2337313e-08 -2.4674627e-09  9.8698507e-09 -9.8698507e-09
 -4.9349254e-09  0.0000000e+00  0.0000000e+00  9.8698507e-09
  9.8698507e-09  0.0000000e+00 -4.9349254e-09  0.0000000e+00
 -9.8698507e-09  0.0000000e+00 -1.4804776e-08  0.0000000e+00
  0.0000000e+00  1.2337313e-09  1.4804776e-08  9.8698507e-09
 -1.2337313e-08  5.8602239e-09 -9.8698507e-09  9.8698507e-09]",ataque
44,"[-9.9083044e-09  4.9541522e-09 -3.7156143e-09  3.0963452e-09
  6.1926904e-09  0.0000000e+00  0.0000000e+00  4.9541522e-09
  2.4770761e-09  0.0000000e+00  2.4770761e-09  1.4862457e-08
 -1.6100994e-08  2.4770761e-09 -2.4770761e-09 -2.4770761e-09
  1.9816609e-08 -4.9541522e-09 -6.1926904e-09  4.9541522e-09
  0.0000000e+00 -9.8698507e-09 -4.9349254e-09 -7.4023880e-09
 -2.4674627e-09 -2.4674627e-09 -2.4674627e-09  4.9349254e-09
 -3.7011940e-09  2.4674627e-09  1.2337313e-09 -4.9349254e-09
  4.9349254e-09  4.9349254e-09 -9.8698507e-09 -4.9349254e-09
  0.0000000e+00 -9.8698507e-09 -4.9349254e-09  7.4023880e-09]",resposta
45,"[-9.8698507e-09 -7.4023880e-09  8.6361194e-09  4.9349254e-09
  1.4804776e-08 -4.9349254e-09 -4.9349254e-09  0.0000000e+00
  1.2337313e-08  4.9349254e-09  1.4804776e-08  0.0000000e+00
  4.9349254e-09 -7.4023880e-09  4.9349254e-09 -2.4674627e-09
  1.9739701e-08  7.4023880e-09  9.8698507e-09 -1.2337313e-09
  9.8954533e-09  9.8954533e-09  9.8954533e-09  2.4738633e-09
  7.4215900e-09  0.0000000e+00 -4.9477267e-09  4.9477267e-09
  4.9477267e-09  4.9477267e-09 -4.9477267e-09  1.2369317e-09
 -1.9790907e-08 -4.9477267e-09 -4.9477267e-09  2.4738633e-09
 -4.9477267e-09  9.8954533e-09  7.4215900e-09  4.9477267e-09]",ataque
46,"[ 0.0000000e+00  0.0000000e+00  7.3785249e-09  0.0000000e+00
 -4.9190163e-09 -1.2297541e-09 -1.9676065e-08  1.4757050e-08
 -4.9190163e-09  4.9190163e-09  2.4595082e-09 -4.9190163e-09
  9.8380326e-09  0.0000000e+00  4.9190163e-09 -1.4757050e-08
  0.0000000e+00  1.2297541e-08 -9.8380326e-09  4.9190163e-09
  0.0000000e+00  7.3832851e-09  9.8443804e-09  0.0000000e+00
 -7.3832851e-09  7.3832851e-09  0.0000000e+00  1.4766570e-08
  9.8443804e-09  0.0000000e+00  0.0000000e+00  4.9221902e-09
  1.4766570e-08 -4.9221902e-09 -9.8443804e-09 -4.9221902e-09
  0.0000000e+00  4.9221902e-09 -1.7227665e-08 -6.1527374e-09]",resposta
47,"[-9.8443804e-09  1.4766570e-08  0.0000000e+00  4.9221902e-09
  4.9221902e-09 -4.9221902e-09  7.3832851e-09  9.8443804e-09
  0.0000000e+00 -9.8443804e-09  9.8443804e-09 -3.6916425e-09
  4.9221902e-09  1.3536023e-08  0.0000000e+00 -3.6916425e-09
  0.0000000e+00  8.6138323e-09  0.0000000e+00  9.8443804e-09
 -4.9190163e-09  0.0000000e+00 -7.3785249e-09  0.0000000e+00
 -2.4595082e-09 -4.9190163e-09 -7.3785249e-09  9.8380326e-09
 -3.6892625e-09 -4.9190163e-09  1.9676065e-08  7.9934015e-09
  0.0000000e+00  1.1067787e-08  9.8380326e-09  1.9676065e-08
 -9.8380326e-09  1.1067787e-08  0.0000000e+00  4.9190163e-09]",resposta
48,"[ 4.9221902e-09  4.9221902e-09  0.0000000e+00 -4.9221902e-09
  4.9221902e-09  9.8443804e-09  9.8443804e-09  7.3832851e-09
 -4.9221902e-09 -9.8443804e-09  9.8443804e-09  1.4766570e-08
 -9.8443804e-09 -4.9221902e-09 -4.9221902e-09 -9.8443804e-09
  4.9221902e-09  1.4766570e-08  0.0000000e+00 -9.8443804e-09
  0.0000000e+00  0.0000000e+00 -2.4595082e-09 -4.9190163e-09
 -6.1487704e-09 -9.8380326e-09  2.4595082e-09  4.9190163e-09
  2.4595082e-09 -9.8380326e-09  0.0000000e+00 -1.4757050e-08
  0.0000000e+00 -9.8380326e-09  1.2297541e-09 -4.9190163e-09
 -7.3785249e-09 -1.2297541e-09  1.4757050e-08  9.8380326e-09]",resposta
49,"[-4.9285496e-09  2.4642748e-09  1.2321373e-08 -9.8570991e-09
  3.6964121e-09 -4.9285496e-09 -4.9285496e-09  4.9285496e-09
 -4.9285496e-09  0.0000000e+00  1.2321374e-09 -1.1089236e-08
  9.8570991e-09 -4.9285496e-09  0.0000000e+00  0.0000000e+00
 -7.3928241e-09  4.9285496e-09  4.9285496e-09 -4.9285496e-09
  0.0000000e+00 -4.9381192e-09  0.0000000e+00 -4.9381192e-09
  0.0000000e+00  6.1726495e-09 -2.4690596e-09  0.0000000e+00
  9.8762385e-09  0.0000000e+00 -9.8762385e-09 -1.2345299e-08
  0.0000000e+00  7.4071793e-09  4.9381192e-09  0.0000000e+00
 -4.9381192e-09  9.8762385e-09  4.9381192e-09  9.8762385e-09]",resposta
50,"[-4.9285496e-09  1.2321374e-09  6.1606866e-09  0.0000000e+00
  9.8570991e-09  4.9285496e-09 -1.4785648e-08  4.9285496e-09
  2.4642748e-09  4.9285496e-09  9.8570991e-09  0.0000000e+00
  0.0000000e+00  9.8570991e-09  1.4785648e-08  1.4785648e-08
 -2.4642748e-09  6.7767556e-09 -7.3928241e-09 -4.9285496e-09
  0.0000000e+00  7.3928241e-09  0.0000000e+00 -9.8570991e-09
  0.0000000e+00  0.0000000e+00 -9.8570991e-09  4.9285496e-09
 -4.9285496e-09  1.4785648e-08  1.2321374e-09 -2.4642748e-09
  0.0000000e+00  0.0000000e+00  9.8570991e-09  4.9285496e-09
  9.8570991e-09  9.8570991e-09 -4.9285496e-09  0.0000000e+00]",resposta
51,"[ 1.4700182e-08  1.9600243e-08 -9.8001216e-09 -4.9000608e-09
  9.8001216e-09  0.0000000e+00  0.0000000e+00  4.9000608e-09
 -7.3500912e-09 -9.8001216e-09 -4.9000608e-09  9.8001216e-09
  7.3500912e-09  1.4700182e-08  0.0000000e+00  4.9000608e-09
 -9.8001216e-09  4.9000608e-09 -1.9600243e-08  0.0000000e+00
 -9.8570991e-09  0.0000000e+00  0.0000000e+00  9.8570991e-09
 -9.8570991e-09  7.3928241e-09  0.0000000e+00  0.0000000e+00
  1.9714198e-08  2.4642748e-09  0.0000000e+00  7.3928241e-09
  0.0000000e+00  4.9285496e-09  4.9285496e-09  2.4642748e-09
 -1.4785648e-08 -7.3928241e-09 -2.4642748e-09 -4.9285496e-09]",ataque
52,"[-1.4804776e-08  0.0000000e+00 -2.4674627e-08  9.8698507e-09
  6.1686567e-09 -9.8698507e-09 -1.4804776e-08  9.8698507e-09
  0.0000000e+00  0.0000000e+00  4.9349254e-09 -4.9349254e-09
  0.0000000e+00  4.9349254e-09 -9.8698507e-09  0.0000000e+00
  4.9349254e-09 -2.4674627e-09  6.1686567e-09  0.0000000e+00
  0.0000000e+00 -3.6916425e-09  4.9221902e-09 -4.9221902e-09
  0.0000000e+00  0.0000000e+00  4.9221902e-09  1.4766570e-08
  7.3832851e-09  0.0000000e+00  9.8443804e-09  0.0000000e+00
  0.0000000e+00  1.9688761e-08 -2.4610951e-09 -4.9221902e-09
 -9.8443804e-09  2.4610951e-09  9.8443804e-09 -4.9221902e-09]",ataque
53,"[ 9.8698507e-09  4.9349254e-09  9.8698507e-09  4.9349254e-09
  9.8698507e-09 -4.9349254e-09 -4.9349254e-09 -4.9349254e-09
  0.0000000e+00  0.0000000e+00 -4.9349254e-09 -7.4023880e-09
  0.0000000e+00 -9.8698507e-09  9.8698507e-09 -4.9349254e-09
  9.8698507e-09  0.0000000e+00 -2.4674627e-09  0.0000000e+00
 -9.8443804e-09 -9.8443804e-09  4.9221902e-09 -4.9221902e-09
 -4.9221902e-09  4.9221902e-09  1.4766570e-08  0.0000000e+00
 -9.8443804e-09  4.9221902e-09  7.3832851e-09  9.8443804e-09
 -2.4610951e-09 -4.9221902e-09 -4.9221902e-09  6.7680115e-09
  1.8458213e-08 -4.9221902e-09  0.0000000e+00  4.9221902e-09]",ataque
54,"[ 0.0000000e+00  1.2297541e-08  9.8380326e-09  4.9190163e-09
 -1.9676065e-08  8.6082785e-09 -4.9190163e-09  4.9190163e-09
  9.8380326e-09  4.9190163e-09 -7.3785249e-09  4.9190163e-09
 -4.9190163e-09  0.0000000e+00  1.2297541e-09  5.5338933e-09
 -1.2297541e-08  0.0000000e+00  0.0000000e+00  9.8380326e-09
 -7.4023880e-09 -3.7011940e-09 -2.4674627e-09 -4.9349254e-09
  7.4023880e-09 -7.4023880e-09  7.4023880e-09  0.0000000e+00
  7.4023880e-09 -2.4674627e-09 -4.9349254e-09  0.0000000e+00
 -7.4023880e-09  7.4023880e-09 -4.9349254e-09  7.4023880e-09
 -1.2337313e-08 -8.6361194e-09  4.9349254e-09  0.0000000e+00]",ataque
55,"[ 0.0000000e+00 -4.9349254e-09 -2.4674627e-09  2.4674627e-09
  9.8698507e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
  9.8698507e-09  0.0000000e+00  4.9349254e-09 -2.4674627e-09
  2.9609552e-08  0.0000000e+00  0.0000000e+00  1.2337313e-08
 -9.8698507e-09  4.9349254e-09 -9.8698507e-09 -1.4804776e-08
  0.0000000e+00  0.0000000e+00 -3.6892625e-09 -1.4757050e-08
 -9.8380326e-09 -1.4757050e-08 -9.8380326e-09  4.9190163e-09
 -1.4757050e-08  4.9190163e-09  9.8380326e-09  3.6892625e-09
  0.0000000e+00  7.3785249e-09 -4.9190163e-09 -4.9190163e-09
  0.0000000e+00 -1.2297541e-08  9.8380326e-09  2.4595082e-09]",resposta
56,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 -4.9221902e-09
  0.0000000e+00  9.8443804e-09  9.8443804e-09  0.0000000e+00
 -9.8443804e-09  0.0000000e+00 -3.6916425e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -9.8443804e-09 -9.8443804e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  2.4579234e-09 -4.9158468e-09  3.6868852e-09  0.0000000e+00
  9.8316937e-09  0.0000000e+00  0.0000000e+00 -9.8316937e-09
  9.8316937e-09 -4.9158468e-09  4.9158468e-09 -6.1448087e-09
  0.0000000e+00  2.4579234e-09 -4.9158468e-09 -3.6868852e-09]",resposta
57,"[ 0.0000000e+00  0.0000000e+00  2.4642748e-09  0.0000000e+00
 -9.8570991e-09  2.4642748e-09  0.0000000e+00  4.9285496e-09
 -4.9285496e-09 -9.8570991e-09 -1.2321373e-08 -1.4785648e-08
  4.9285496e-09  0.0000000e+00  4.9285496e-09 -3.6964121e-09
 -1.9714198e-08  9.8570991e-09  7.3928241e-09  2.4642748e-09
  4.9158468e-09  7.3737705e-09  4.9158468e-09  0.0000000e+00
  1.9663387e-08  9.8316937e-09 -4.9158468e-09  0.0000000e+00
 -2.4579235e-08  2.9495082e-08  4.9158468e-09 -1.9663387e-08
  0.0000000e+00  4.9158468e-09 -1.2289617e-08 -9.8316937e-09
  0.0000000e+00 -4.9158468e-09  4.9158468e-09  0.0000000e+00]",resposta
58,"[-9.8316937e-09  4.9158468e-09  4.9158468e-09  9.8316937e-09
  0.0000000e+00  1.9663387e-08  0.0000000e+00 -9.8316937e-09
 -4.9158468e-09 -9.8316937e-09 -9.8316937e-09  7.3737705e-09
  9.8316937e-09  0.0000000e+00 -4.9158468e-09  0.0000000e+00
 -4.9158468e-09 -9.8316937e-09  1.2289617e-08 -4.9158468e-09
  0.0000000e+00 -1.8458213e-09  4.9221902e-09  0.0000000e+00
  1.9688761e-08  2.4610951e-09 -4.9221902e-09  0.0000000e+00
  1.9688761e-08 -9.8443804e-09  4.9221902e-09 -9.8443804e-09
 -2.4610951e-09  9.8443804e-09  0.0000000e+00 -9.8443804e-09
 -4.9221902e-09  0.0000000e+00  2.4610951e-09  0.0000000e+00]",ataque
59,"[ 0.0000000e+00  9.8380326e-09 -9.8380326e-09  9.8380326e-09
 -1.2297541e-08 -4.9190163e-09  4.9190163e-09  1.4757050e-08
  6.1487704e-09  9.8380326e-09  0.0000000e+00 -7.3785249e-09
  9.8380326e-09  0.0000000e+00  9.8380326e-09 -7.3785249e-09
 -9.8380326e-09  4.9190163e-09  0.0000000e+00  4.9190163e-09
  0.0000000e+00 -9.8698507e-09 -4.9349254e-09 -9.8698507e-09
  7.4023880e-09 -9.8698507e-09 -1.9739701e-08 -4.9349254e-09
 -1.9739701e-08  6.1686567e-09  1.9739701e-08 -1.2337313e-09
  1.4804776e-08  0.0000000e+00  3.7011940e-09  1.4804776e-08
 -9.8698507e-09  7.4023880e-09  1.2337313e-08  9.8698507e-09]",resposta
60,"[-1.4804776e-08  4.9349254e-09  9.8698507e-09  7.4023880e-09
  4.9349254e-09  7.4023880e-09 -1.4804776e-08  9.8698507e-09
  4.9349254e-09 -4.9349254e-09 -1.4804776e-08 -9.8698507e-09
  4.9349254e-09  0.0000000e+00  4.9349254e-09  4.9349254e-09
 -9.8698507e-09 -1.2337313e-08 -4.9349254e-09  9.8698507e-09
  1.9714198e-08  4.9285496e-09  0.0000000e+00 -4.9285496e-09
  2.4642748e-09  1.4785648e-08 -4.9285496e-09  1.4785648e-08
 -4.9285496e-09 -2.4642748e-09  1.1089236e-08  1.4785648e-08
  1.2321373e-08  4.9285496e-09 -3.6964121e-09  7.3928241e-09
 -9.8570991e-09 -9.8570991e-09 -9.8570991e-09  0.0000000e+00]",ataque
61,"[ 9.8698507e-09  0.0000000e+00 -4.9349254e-09 -4.9349254e-09
  9.8698507e-09  9.8698507e-09  0.0000000e+00 -4.9349254e-09
  4.9349254e-09  4.9349254e-09  9.8698507e-09  0.0000000e+00
 -9.8698507e-09 -9.8698507e-09 -7.4023880e-09  9.8698507e-09
 -9.8698507e-09 -2.4674627e-09  0.0000000e+00  0.0000000e+00
  1.4804776e-08  9.8698507e-09  0.0000000e+00 -4.9349254e-09
  2.4674627e-09 -4.9349254e-09 -7.4023880e-09  7.4023880e-09
  0.0000000e+00  9.8698507e-09  9.8698507e-09 -6.1686567e-09
  4.9349254e-09  9.8698507e-09  9.8698507e-09 -9.8698507e-09
  0.0000000e+00 -4.9349254e-09 -4.9349254e-09  0.0000000e+00]",resposta
62,"[-9.8698507e-09  1.4804776e-08  7.4023880e-09 -6.1686567e-09
  3.7011940e-09  1.2337313e-08 -9.8698507e-09 -7.4023880e-09
 -4.9349254e-09 -4.9349254e-09  0.0000000e+00  7.4023880e-09
  0.0000000e+00 -3.7011940e-09 -9.8698507e-09  9.8698507e-09
  0.0000000e+00  9.8698507e-09 -1.2337313e-08 -4.9349254e-09
  0.0000000e+00 -7.4023880e-09  0.0000000e+00 -1.4804776e-08
  0.0000000e+00  4.9349254e-09  1.7272239e-08  9.8698507e-09
  9.8698507e-09 -9.8698507e-09 -4.9349254e-09  0.0000000e+00
 -9.8698507e-09  2.4674627e-09 -4.9349254e-09  1.2337313e-09
  7.4023880e-09  0.0000000e+00  9.8698507e-09 -2.4674627e-09]",ataque
63,"[-9.8954533e-09  4.9477267e-09 -4.9477267e-09 -1.4843180e-08
 -9.8954533e-09 -4.9477267e-09 -9.8954533e-09  9.8954533e-09
 -4.9477267e-09 -9.8954533e-09 -1.3606249e-08  0.0000000e+00
  9.8954533e-09  0.0000000e+00 -4.9477267e-09  1.2369317e-08
  0.0000000e+00  0.0000000e+00  4.9477267e-09  4.9477267e-09
  4.9349254e-09  9.8698507e-09  1.1103582e-08  0.0000000e+00
  0.0000000e+00 -2.4674627e-09  1.4804776e-08 -4.9349254e-09
  2.4674627e-09 -1.8505970e-09  9.8698507e-09 -3.7011940e-09
 -7.4023880e-09  9.8698507e-09  0.0000000e+00 -4.9349254e-09
  4.9349254e-09  9.8698507e-09 -9.8698507e-09  0.0000000e+00]",resposta
64,"[-1.9739701e-08  0.0000000e+00  9.8698507e-09  9.8698507e-09
 -4.9349254e-09 -8.6361194e-09  2.4674627e-09 -7.4023880e-09
  9.8698507e-09  9.8698507e-09 -9.8698507e-09 -4.9349254e-09
  1.9739701e-08 -9.8698507e-09  0.0000000e+00 -7.4023880e-09
 -9.8698507e-09  4.9349254e-09  0.0000000e+00  9.8698507e-09
 -1.4862457e-08 -1.7339532e-08 -1.4862457e-08  1.2385381e-08
  7.4312285e-09 -4.9541522e-09  4.9541522e-09  0.0000000e+00
  4.9541522e-09  4.9541522e-09 -8.6697662e-09  6.1926904e-09
  3.7156143e-09  1.2385381e-08 -1.6720264e-08 -2.4770761e-09
  0.0000000e+00  0.0000000e+00  4.9541522e-09  4.9541522e-09]",resposta
65,"[-1.4804776e-08  0.0000000e+00  6.1686567e-09  0.0000000e+00
  9.8698507e-09 -9.8698507e-09  1.2337313e-08 -1.4804776e-08
  0.0000000e+00  0.0000000e+00  1.4804776e-08 -1.1103582e-08
  9.8698507e-09  0.0000000e+00  4.9349254e-09  9.8698507e-09
 -7.4023880e-09  7.4023880e-09 -4.9349254e-09 -7.4023880e-09
 -9.9083044e-09  0.0000000e+00  1.2385380e-09  2.4770761e-09
  4.9541522e-09 -3.7156143e-09 -4.9541522e-09  0.0000000e+00
  4.9541522e-09  9.9083044e-09  9.9083044e-09 -7.4312285e-09
  1.2385380e-09  9.9083044e-09  7.4312285e-09  7.4312285e-09
  0.0000000e+00  7.4312285e-09  0.0000000e+00 -7.4312285e-09]",resposta
66,"[ 0.00000000e+00  0.00000000e+00  9.83803261e-09  9.83803261e-09
  7.37852490e-09 -4.91901631e-09  9.83803261e-09  9.83803261e-09
  7.37852490e-09  9.83803261e-09 -9.83803261e-09  9.83803261e-09
  4.91901631e-09 -7.37852490e-09 -9.83803261e-09 -7.37852490e-09
 -1.47570498e-08 -9.83803261e-09  0.00000000e+00  9.83803261e-09
  9.85073534e-09  0.00000000e+00 -6.15670981e-09 -9.85073534e-09
 -1.47761030e-08 -1.10820775e-08 -9.85073534e-09 -4.92536767e-09
  0.00000000e+00  2.46268383e-09  4.92536767e-09  3.69402575e-09
 -7.38805150e-09 -3.69402575e-09  0.00000000e+00  4.92536767e-09
  6.15670981e-09  0.00000000e+00  0.00000000e+00  1.47761030e-08]",resposta
67,"[-9.8698507e-09 -7.4023880e-09  2.4674627e-09  0.0000000e+00
 -9.8698507e-09  0.0000000e+00 -4.9349254e-09  4.9349254e-09
  9.8698507e-09  4.9349254e-09  4.9349254e-09  1.4804776e-08
  4.9349254e-09 -2.4674627e-09 -9.8698507e-09  0.0000000e+00
  1.1103582e-08  7.4023880e-09  4.9349254e-09  1.2337313e-08
 -9.8507353e-09 -9.8507353e-09  1.9701471e-08  9.8507353e-09
  2.4626838e-09  0.0000000e+00 -4.9253677e-09  0.0000000e+00
 -7.3880515e-09 -7.3880515e-09  0.0000000e+00 -7.3880515e-09
  0.0000000e+00  2.0932813e-08  1.2313419e-09 -4.9253677e-09
  0.0000000e+00  1.2313420e-08  0.0000000e+00  0.0000000e+00]",resposta
68,"[ 1.9726942e-08  5.5482023e-09 -9.8634709e-09  0.0000000e+00
  4.9317355e-09  9.8634709e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.9317355e-09  1.4795206e-08  0.0000000e+00
  9.8634709e-09  4.9317355e-09  0.0000000e+00 -4.9317355e-09
  0.0000000e+00  9.8570991e-09  0.0000000e+00 -9.8570991e-09
  0.0000000e+00  0.0000000e+00  9.8570991e-09  0.0000000e+00
  4.9285496e-09 -9.8570991e-09 -9.8570991e-09  9.8570991e-09
  1.9714198e-08  0.0000000e+00 -4.9285496e-09  0.0000000e+00
  4.9285496e-09  2.4642748e-09 -2.4642748e-09 -4.9285496e-09]",ataque
69,"[ 9.8762385e-09  1.4814359e-08 -9.8762385e-09  0.0000000e+00
 -4.9381192e-09 -9.8762385e-09 -7.4071793e-09  0.0000000e+00
  9.8762385e-09  0.0000000e+00 -9.8762385e-09  0.0000000e+00
 -1.2345298e-09  0.0000000e+00  0.0000000e+00 -4.9381192e-09
  0.0000000e+00  0.0000000e+00  2.4690596e-09 -2.4690596e-09
  0.0000000e+00  7.4023880e-09  4.9349254e-09  7.4023880e-09
  4.9349254e-09  0.0000000e+00  7.4023880e-09  4.9349254e-09
 -4.9349254e-09 -4.9349254e-09  9.8698507e-09  2.4674627e-09
  0.0000000e+00  7.4023880e-09  4.9349254e-09 -1.2337313e-09
  0.0000000e+00  3.7011940e-09  0.0000000e+00 -4.9349254e-09]",resposta
