Token,Round,Ataque,Resposta,Resultado,Ataque_text,Resposta_text
-MC4LPL5KNcYRF-Qtlt-,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LPL5KNcYRF-Qtlt-%2F2%2F16293.aac?alt=media&token=018bce45-e84f-4837-b580-bc4215550288,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LPL5KNcYRF-Qtlt-%2F2%2F4695.aac?alt=media&token=6c96ac2a-2116-47b2-9fbc-05a0fd039dbf,ataque,tá ligado meu mano que hoje é domingo pede cachimbo cachimbo é de ouro mas aqui o Caio agora te dar um couro cor é valente tá ligado meu mano que a pea dente você é chapa quente você ganhou o primeiro round mas agora tem a revanche tá ligado meu mano que foi a comida agora igual o lanche é isso aí Vou mandar uma rima improvisada quero ver tua resposta tu tá com essa foto do freezer mas tu não passa de um bosta,ah ah quero que por eu gostar de Dragon Ball você me chamou de criança Já vi que você é um adulto que perdeu as esperança agora meu mano você perdeu a esperança no que faz por isso que ela não é esse cara está ligado mano eu te ensino aqui eu tô tranquilo essa diferença dos homens e dos meninos tá ligado mano eu não preciso gostar de coisa adulta para mostrar que vim eu tenho a conduta tá ligado que tu parece uma p*** hoje o chá na moto e te dar uma disputa que você não ganha você apanha e ela tá desfaçam
-MC4LPL5KNcYRF-Qtlt-,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LPL5KNcYRF-Qtlt-%2F3%2F4695.aac?alt=media&token=173c10e6-8439-4250-9afd-d93998f73e27,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LPL5KNcYRF-Qtlt-%2F3%2F16293.aac?alt=media&token=272083bd-270a-4f95-9760-ba72ffec9125,ataque,ai ai ai ai ai ai ai essa não me ganhar nem se tiver uns três repeti vou te atropelar aí tá legal teve terceiro só que eu vou te provar que eu sou muito feliz careiro não dá falei que era Efeito Dominó acho que se ganhou o segundo jurado ficou com dó tá ligado mano é isso não importa ganhar ou perder importa é a Dedéia torta não mandaram improvisado E é isso que eu faço meu aliado meu caminho tô só tranquilo tô sozinho isso aí eu tô legal,eu tô vendo que tu tá legal que não fez até rima p**** parceiro vai procurar os pivete na esquina tá ligado que aqui tu morre nessa Quina contigo eu faço até chacina tá ligado que estamos na pandemia mas eu junto as palavras e faça uma poesia tá ligado Que desenho é bom traz alegria mas você não tem nada na tua mente tá ligado meu mano que tu não passa de um delinquente você falar m**** eu te deixo até sem dente
-MC4LY_DqQRsnDS5WwjK,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LY_DqQRsnDS5WwjK%2F1%2F9602.aac?alt=media&token=ef16b498-16b3-4258-bdc5-d9f6cc9cd999,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LY_DqQRsnDS5WwjK%2F1%2F12402.aac?alt=media&token=535f11fe-a9b8-4da9-acec-9749352c8d5a,resposta,Tchau então tá ligado Se liga meu parceiro eu vou te matar p**** nem vai ter terceiro Então vamos lá acho que sim me desafiou e lá no seu sonho até que você ganhou Mas você falou assim que por permitir deixa eu aquecer senão na rima eu vou me f**** aí eu falei p**** pega sempre avisada você falou assim mana preciso tempo para pegar minha decorada Então vamos lá essa é minha proposta p**** André fecha no seu bloco de notas,satisfação meu parceiro tá ligado mano que não vai ser ligeiro Então você tá ligado agora que o Street falou da mesa decorada você nem cachorro no bit E você tá ligado chegou na minha sapatinho Então você tá ligado sem Mc fraquinho você é o Mc tá ligado na moral você é forte mas eu te mato em Portugal Então você tá ligado cheguei no proceder manda rima decorada e o mato você e você tá ligado mano Cheguei na improvisação né irmão
-MC4LY_DqQRsnDS5WwjK,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LY_DqQRsnDS5WwjK%2F2%2F12402.aac?alt=media&token=0f5c0fb3-1040-434a-b0e8-ac873f3d6ee7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LY_DqQRsnDS5WwjK%2F2%2F9602.aac?alt=media&token=0d5069e5-c636-418c-b22c-f522020e1f0b,ataque,Ei Então você tá ligado cheguei na minha rima então você pode crer mano Cheguei na disciplina os 20 aumentou os novos talentos e você tá ligado que eu tenho argumentos Então você tá ligado aqui escuro você é o porto mais aqui você não tá seguro Então você tá ligado pegou a referência Então eu acho que não porque você não tem essência e você tá ligado cheguei na improvisada Então você tá ligado chega de decorado Vou mandar o meu free Fire fazendo que eu amo então assim,Tchau então vamos lá daqui você pode andar é uma variedade grande de bicho para serviço pancar então vamos lá aqui eu te por penicite frita p**** meu mano não rouba minha brisa então tá ligado aqui na satisfação eu tô te matando aqui meu irmão quando eu tava te falando por ter me sentir frita Porto Seguro mano Mc Dedé faz seguro de vida tá meu mano pega a referência você falou eu te matei com essência
-MC4LdcGoV8pyO2mIwrk,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LdcGoV8pyO2mIwrk%2F1%2F14170.aac?alt=media&token=87532835-cfad-4d09-903e-2eada373ff48,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LdcGoV8pyO2mIwrk%2F1%2F9848.aac?alt=media&token=aad6a761-fbf2-4901-b21f-fdb936b4ef23,ataque,passa a situação tá ligado né meu mano eu chego aqui em sono você tá ligado Se liga só eu não tenho frase de apoio mas aí se liga mano você vai ter que se apoiar porque você não vai conseguir me pegar agora tu tá ligado mano ali mas cheguei ele histórias e de cola na realidade você tá de marola porque tá ligado o bagulho é louco eu tô pesado Ei se liga só no improviso porque você tá ligado Não mano você é pequeno menino,E aí meu parceiro tua rima é errada travou no começo porque tava pensando na decorada aí meu parceiro a chapa tá ficando com esse mais esqueci que tu não é meu chapa campeonato argentino eu vou rimando contrato por favor não desande antes de tomar com Camille Reis todo dinheiro pega se eu trocar dinheiro tá ligado que na rima o anja me mata felicidade aqui dessa parada porque eu te mato em qualquer leva da gastação
-MC4LdhMO9PqgNB1-hq1,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LdhMO9PqgNB1-hq1%2F1%2F17200.aac?alt=media&token=1064d7d2-0221-43e4-b69b-772ed7e6c5b8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LdhMO9PqgNB1-hq1%2F1%2F14726.aac?alt=media&token=5382f7b1-d0e5-4dab-a226-9cadbf23c0bf,resposta,máscara do celular aqui você vai sair perdendo eu sei que isso esse bagulho e não sei direito eu sei que você já tá um pouco pra quê agora eu comecei semana passada,e eu não tô nem aí para sua opinião muito menos para quando você começou a rimar porque eu já já sei até minha profissão você sabe que aqui é a Maria dá uma explosão porque ela é de boa aí não e não fica nervosa não aqui é a Maria que passa a visão para os mano ruim que que devia tá internado lá no lixão
-MC4LdhMO9PqgNB1-hq1,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LdhMO9PqgNB1-hq1%2F2%2F14726.aac?alt=media&token=aedda511-5ac3-47f8-a4d8-f8598564a31d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LdhMO9PqgNB1-hq1%2F2%2F17200.aac?alt=media&token=5d135c25-f1d1-4c53-a0b3-12559e14b864,ataque,então se liga aqui não sei mais o que eu falo mas eu vou passar a visão as pessoas que falaram mal e criticou Agora vai tomar no botão porque eu não tô nem aí para opinião porque eu sei que eu sei do meu valor não preciso de outra pessoa opinar não porque eu sei me divertir sozinha não preciso de gente,opinião não se pede opinião se dá se eu não tô nem aí se você tá não tá ligando só quando eu comecei a rimar eu só tô falando porque eu quero ficar quieta porque você não se mete na minha vida eu tô nem aí para você se você tem uma posição eu também tenho a minha
-MC4LwH4nHj0FDSGGrUS,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LwH4nHj0FDSGGrUS%2F1%2F17559.aac?alt=media&token=f6b394db-4c98-4eac-8fd5-8f0b6b5b41fc,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LwH4nHj0FDSGGrUS%2F1%2F11171.aac?alt=media&token=f42a8fd3-7eff-4702-9a6e-2704cc819e1f,resposta,tá ligado mano agora eu ganho na batalha que a bateria para de tar ligando o camarada mandou para mim não me atrapalha tá ligado eu pedi para você antes mais cedo tá ligado mano eu sou o Pedro para quem não me conhece não tenha medo de mim você tá ligado eu falei a humildade ficava dentro da cidade cidade eu tenho vergonha quando você começa a rir quando me ver você fala no tempo tamo junto,tamo junto parceiro você sabe que agora eu estou no meu limite mas aí para de me matar mano você catou pegando bicho Porque você ia falar na batalha tá ligado mano que agora você vai tomar um pau vou chegando agora tô morando aqui agora vou chegar no piso na moral mano Com certeza você perdeu para mim amassado mas quem sabe que cada derrota um aprendizado e já que você é fraco agora que nesse limite mano por favor para de acelerar e atropelar o bit
-MC4LwH4nHj0FDSGGrUS,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LwH4nHj0FDSGGrUS%2F2%2F11171.aac?alt=media&token=b0b3ebaa-f1bb-4453-8913-a9d8cb4c4fa8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4LwH4nHj0FDSGGrUS%2F2%2F17559.aac?alt=media&token=863b4a2d-94f9-43e2-8bad-a9c174a0aa1a,ataque,ou errei hahahaha mano tá ligado eu vou chegar agora fazendo o quê está lhe mostrando a minha história Já que você não tem trajetória Com certeza né mano sabe que eu tô nos dias de glória que você perdeu para mim assim que eu vou chegar te humilhar no sapatinho mas é que você é fraco no detalhe por isso que você não conseguiu mandar nenhuma pantiline Você é fraco mano agora você é baba ovo se ramelar e não responder vai perder de novo satisfação,pode pá que a senhora tá ligado mano no Rap eu tô vivo agora eu venho falar do aplicativo disseram que não podia falar palavrão ou esse apelido na improvisação e assim primeiro Se falasse mal que manda agora tá ligado é Paranormal você falou
-MC4M37Le5W6qsfsYwm1,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4M37Le5W6qsfsYwm1%2F1%2F10239.aac?alt=media&token=49a3e171-31ec-45eb-bd56-7983d46d8f54,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4M37Le5W6qsfsYwm1%2F1%2F15238.aac?alt=media&token=36ff52c1-3e93-412c-8e77-3353774d654b,resposta,satisfação chorado satisfação de vidro e se quebrou na moral você é filho de ser burro e aqui faz perder para mim e eu vou fazer um gol no Pacaembu tá ligado no Face aqui é fácil foi brincando com a sua mente que é que o artefato vou cortar esse picotinha loiro tá ligado meu parceiro Olha só quero esse cara no frio você é tá chapado de frio meu mano olha só o fim para mim mas eu chuto a sua cara foi para longe daqui,Ok satisfação pô primeiramente eu sou sujeito homem não é ter tem um dia na p**** do meu nome eu acho que você até esqueceu na batalha eu contei para você dar falei se fodeu ai muito maneiro mas já vi que ataque nessa p**** você sabe não é teu forte até porque você mandou um áudio inteiro ou só usando a p**** do mesmo suporte aí papo reto isso aqui que é flor Mc completo mano pode ser reciclável aí esse cara manda todo suporte no primeiro round que te juro mano ficou insuportável
-MC4M37Le5W6qsfsYwm1,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4M37Le5W6qsfsYwm1%2F2%2F15238.aac?alt=media&token=f2b2a8ad-1d87-4940-a487-83f3949a33f1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4M37Le5W6qsfsYwm1%2F2%2F10239.aac?alt=media&token=e8fe2fbc-a2a2-4687-98f6-a805f103ce48,ataque,ei ei aí falou aqui chutar minha cara sem até porque você tá ligado no server de exemplo você não consegue chutar minha cara quando vê isso é rima eu já te escutei faz tempo entendeu falou que tá chapado de boa f*** no verso improvisado aí o bagulho é doido você sabendo Você é fraco para c****** que chama Eu Te Taco tosse tanto faz teu rap é tóxico até porque você tá ligado vai embora,vai embora para implorar o c****** pelo piti que eu formatar o Silvano pq Romário tá ligado meu parceiro tirar foto no aquário com meu filho ele é forte tá ligado você que tá custando o suporte pagar só etologia faz um fiscal de bom quando você fala m**** todo dia aqui no aplicativo eu passo energia sem placa Positivo tá ligado meu parceiro você não tem o face ali pouco se for é uma m**** eu não gosto do seu som essa com a parada
-MC4MBMjIl0HigBQ9sHF,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4MBMjIl0HigBQ9sHF%2F1%2F9302.aac?alt=media&token=0cfa8c9d-d98d-44f8-ab1c-70f2998944a3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4MBMjIl0HigBQ9sHF%2F1%2F8906.aac?alt=media&token=2f6f8759-e7ff-4c5f-981f-52dcda8789c4,resposta,E aí até morou Demorou satisfação aqui eu passo o resto está ligada é meu mano vendi coração você é o primeiro tá ligado mano você não tem o proceder tá ligado minha fofura se percebe Pode crer se liga aí meu mano eu vou te matar é com frieza se liga aí parceiro para força da natureza o meu filho para que é bom mostrando o meu bom se liga aí parceiro esculacho ficou um Poseidon,157 né o seu artigo fala que vai me matar esse papo já é antigo até porque você tenta me matar Infelizmente aqui você sabe que devasta fala que você mata com Freeza logo eu a geleira do Alasca Então já era veado eu sou a geleira do Alasca E você já sai lascado até porque você é um sheet de sibite você é uma m**** porque sou a rima é lerda eu sei que você viu só para gastar de moeda você só foi na metade do bit por isso vou provando que não manja dos grafites mas eu vou gravitar aqui na sua cara porque a minha renda é sempre errada
-MC4MBMjIl0HigBQ9sHF,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4MBMjIl0HigBQ9sHF%2F2%2F8906.aac?alt=media&token=143a09cf-ffbc-4518-a75f-f0d6e848c5fb,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4MBMjIl0HigBQ9sHF%2F2%2F9302.aac?alt=media&token=943f7738-5bed-462d-8f4b-593bee148278,ataque,Eita p**** já falou que eu sou f*** porque eu faço rima que nego se incomoda mas é claro que eu vou dizer que você é um bosta junto com a sua Malta eu te comparo All Trap Tu poderia acabar mano que eu nem sentiria falta porque tu é um bosta inclusive o estilo é claro que aqui você só dá vacilo não adianta nem chorar com lágrimas de crocodilo porque com alicate eu aperto seus mamilos minha rima uma sessão de tortura ela hoje,sei lá com você fora e o demorou demorou satisfação aqui no só você é escroto você falou é de grafite quando era menor era grafiteiro em pichador se liga aí meu mano so cara da peste Tá ligado grupo desse torneio 57 tá ligado aí eu mando seus potentes são 57 Vamos logo a sua mente se liga e partido pode separar suas capelas o b****** que vai entrar pela janela vacilão eu te esculacho no seu coração tá ligado aí parceiro se matar vai ser numérica leva o
-MC4ML9pfp_K_6bRCtmx,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4ML9pfp_K_6bRCtmx%2F1%2F17185.aac?alt=media&token=5337c519-8f88-4eb5-9c1f-0b9d757febea,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC4ML9pfp_K_6bRCtmx%2F1%2F17667.aac?alt=media&token=fbe921a4-34ae-4de0-a121-737f77f73a45,resposta,don't you don't you eu sou moleque Tu é bolacha mano tá ligado que eu vou-te decorar Pode crer parceiro Mano eu tô sem frio Tu é uma bolacha sem recheio é bolacha cara mano você é bolacha barata eu tô ligado tá ligado é só eu escuto Racionais você bolacha de 99% bolacha e r$ 10,satisfação meu mano tamo junto beijo prima decorada desse jeito você nunca vai conseguir ganhar do bolacha Demorou eu mando aqui no grupo vou mandando agora matando esses cara de quando eu mesmo Demorou mano não vou ceder pode ir para aqui eu mesmo melhor do que você vou mandando aqui não tem rinha vai segurando uma borrachinha Demorou então para essa bolacha eu vou soltar na sua cara pode crer que eu mando a ti para tu você não sabe de mal mano v**************
